-0.720931 -46.1187 -53.1494 -40.5434 -36.5363 -35.2712 -36.1706 -40.1464 -59.2622 -41.015 -34.9746 -32.6046 -32.4392 -34.7194 -42.6769 -42.6267 -32.7965 -28.9647 -27.5682 -28.2864 -32.4429 -52.8249 -28.3198 -21.7827 -17.8472 -15.0312 -12.2288 -0.0386541
-0.719359 -44.7951 -57.6908 -41.2814 -36.7933 -35.2542 -35.8751 -39.3382 -52.8636 -42.2077 -35.3763 -32.6886 -32.263 -34.1773 -40.8871 -45.0977 -33.3967 -29.1539 -27.4913 -27.9111 -31.4312 -56.49 -29.2347 -22.0745 -17.8292 -14.7138 -11.3847 -0.0720738
-0.717786 -43.6705 -67.935 -42.1245 -37.0909 -35.2681 -35.6182 -38.6246 -49.2285 -43.6326 -35.8316 -32.805 -32.1198 -33.6938 -39.4232 -48.6324 -34.0785 -29.38 -27.4453 -27.5785 -30.5463 -45.4998 -30.3037 -22.4126 -17.842 -14.4301 -10.6062 -0.115899
-0.716214 -42.6997 -65.906 -43.096 -37.432 -35.313 -35.3978 -37.9916 -46.6883 -45.3831 -36.3467 -32.9549 -32.0087 -33.2632 -38.1919 -54.7997 -34.8563 -29.6454 -27.43 -27.2858 -29.7654 -40.7854 -31.5727 -22.8014 -17.8861 -14.1788 -9.88461 -0.170236
-0.714642 -41.8519 -56.9822 -44.229 -37.8206 -35.3894 -35.2125 -37.4285 -44.7436 -47.6275 -36.9297 -33.1396 -31.9291 -32.8806 -37.1361 -82.139 -35.75 -29.9529 -27.4456 -27.0307 -29.072 -37.7452 -33.1137 -23.2465 -17.9627 -13.9588 -9.21282 -0.235207
-0.713069 -41.1058 -52.6825 -45.5729 -38.2615 -35.4982 -35.0608 -36.9271 -43.176 -50.7201 -37.5907 -33.3609 -31.8808 -32.5424 -36.2184 -54.0419 -36.787 -30.3059 -27.4926 -26.8114 -28.454 -35.5037 -35.0496 -23.7551 -18.0728 -13.7693 -8.58523 -0.31095
-0.711497 -40.4454 -49.8342 -47.2067 -38.7603 -35.6403 -34.9418 -36.4809 -41.8707 -55.6474 -38.3431 -33.621 -31.8636 -32.2453 -35.413 -48.1879 -38.0077 -30.7087 -27.5715 -26.6265 -27.9018 -33.7343 -37.6175 -24.336 -18.2181 -13.61 -7.99722 -0.397625
-0.709924 -39.859 -47.7112 -49.2676 -39.3247 -35.8171 -34.8549 -36.0848 -40.7595 -68.4138 -39.2048 -33.9225 -31.8775 -31.9871 -34.7012 -44.7284 -39.4738 -31.1665 -27.6833 -26.4748 -27.408 -32.2791 -41.377 -25.0011 -18.4006 -13.4804 -7.44496 -0.495406
-0.708352 -39.3375 -46.0273 -52.0279 -39.964 -36.0301 -34.7996 -35.7346 -39.7991 -60.9375 -40.2005 -34.2688 -31.923 -31.7657 -34.0693 -42.2734 -41.2881 -31.686 -27.8292 -26.3555 -26.967 -31.0495 -48.3342 -25.7656 -18.6227 -13.3805 -6.92524 -0.604492
-0.70678 -38.8738 -44.6401 -56.165 -40.6905 -36.2816 -34.7757 -35.427 -38.9597 -53.2441 -41.3662 -34.6637 -32.0005 -31.5794 -33.5069 -40.3779 -43.6399 -32.2756 -28.0105 -26.2681 -26.5739 -29.9911 -60.5595 -26.6507 -18.8872 -13.3105 -6.43535 -0.725099
-0.705207 -38.4621 -43.4682 -64.4715 -41.5207 -36.5739 -34.7832 -35.1594 -38.2204 -49.2366 -42.7555 -35.1124 -32.1108 -31.4271 -33.0059 -38.8417 -46.9429 -32.946 -28.2291 -26.2122 -26.2251 -29.0678 -44.7991 -27.6861 -19.1978 -13.2708 -5.97296 -0.857471
